,sex,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,real_gdp_current,MED_E_current,MEI_E_current,real_gdp_minus_5,MED_E_minus_5,MEI_E_minus_5,real_gdp_minus_10,MED_E_minus_10,MEI_E_minus_10,people_in_low_work_intensity_household_perc,material_deprivation_rate_perc,mean-median,qoutient
554,T,Estonia,2018,78.5,17990,13666.743275475199,15152.207257495424,15130.0,9310.716739045498,10885.479852338203,15030.0,7785.43043104507,8902.36251995579,5.8,7.7,1485.4639820202246,0.10869187721451323
555,T,Estonia,2019,79.0,18580,14499.021877429685,16046.450891595336,15680.0,10289.68966528885,11980.736273358423,12850.0,8509.992104290266,9743.350360016197,5.8,7.0,1547.429014165651,0.10672644177291025
556,T,Estonia,2020,78.9,17990,14399.385816474132,16290.136425783185,16000.0,11221.070051718585,12947.286335110368,13190.0,7913.181768375661,9080.722089673576,5.3,6.0,1890.7506093090524,0.13130772613550445
557,T,Estonia,2021,77.2,19260,15157.723799182617,16948.742713411426,16460.0,12447.145050380308,14184.451233545708,14240.0,8024.9544230923,9034.867240598098,5.4,4.8,1791.018914228809,0.11815883030705376
558,T,Estonia,2022,78.1,19240,17019.364103314463,19620.094427543343,17390.0,13087.475887138778,14475.520573924754,14810.0,8432.950188860576,9589.476882554534,6.6,6.9,2600.73032422888,0.1528100761251354
559,T,Estonia,2023,79.1,18200,15956.510911455254,17927.60177325925,17990.0,13666.743275475199,15152.207257495424,15130.0,9310.716739045498,10885.479852338203,6.4,5.5,1971.0908618039975,0.12352893892291592
560,T,Greece,2015,81.1,16210,9228.142015280007,10573.38798094848,19420.0,13388.637362072384,15306.729529020664,19720.0,11015.804698029444,12851.390271158658,16.5,34.3,1345.2459656684732,0.14577646978568468
561,T,Greece,2016,81.5,16270,9468.036137264773,10867.716722417994,17530.0,11928.107928605144,13684.76281871838,20930.0,11435.347013348786,13367.376673083028,17.1,32.7,1399.6805851532208,0.14783219718018265
562,T,Greece,2017,81.4,16540,9458.134215963404,10850.204508502935,16160.0,10266.330332802485,11329.583407379407,21610.0,11804.484312776,13909.189855969275,15.5,32.7,1392.0702925395308,0.14718233646864512
563,T,Greece,2018,81.9,16920,9677.066446912055,11041.726164495332,15900.0,9489.320234550565,10585.699797305006,21560.0,12656.128180894779,14514.337691852379,14.8,31.5,1364.6597175832776,0.14101998008071337
564,T,Greece,2019,81.7,17320,10232.802891181564,11557.484933046162,16140.0,9052.513950749799,10311.510780283235,20620.0,13261.738394619726,15185.918899834012,13.9,28.9,1324.6820418645984,0.12945446677236247
565,T,Greece,2020,81.4,15760,10591.294543624306,12034.92996858029,16210.0,9228.142015280007,10573.38798094848,19420.0,13388.637362072384,15306.729529020664,13.0,27.8,1443.6354249559845,0.13630396350604912
566,T,Greece,2021,80.2,17220,10351.437052078252,11606.653205490114,16270.0,9468.036137264773,10867.716722417994,17530.0,11928.107928605144,13684.76281871838,13.4,27.1,1255.2161534118623,0.1212600866040965
567,T,Greece,2022,80.8,18310,11208.255418016308,12662.107625950137,16540.0,9458.134215963404,10850.204508502935,16160.0,10266.330332802485,11329.583407379407,10.8,27.8,1453.852207933829,0.12971262285804858
568,T,Greece,2023,81.8,18800,11711.096970643746,13410.351922728565,16920.0,9677.066446912055,11041.726164495332,15900.0,9489.320234550565,10585.699797305006,9.5,26.4,1699.2549520848188,0.14509784662737812
569,T,Spain,2015,83.0,23440,15303.21866949446,17569.21818014895,23230.0,16197.10893906797,18579.863229444087,23690.0,12047.918808893352,13710.01323539438,17.0,13.6,2265.99951065449,0.14807339289815868
570,T,Spain,2016,83.5,24100,16212.073540696329,18667.139743672025,23000.0,15602.617320171814,17915.059525804485,24260.0,12924.281489355482,14507.041150261628,16.1,15.1,2455.066202975697,0.15143443538008086
571,T,Spain,2017,83.4,24750,16535.318622518214,18802.765899722544,22330.0,15475.22270335084,17702.542222131302,24640.0,13449.494899588792,15132.656537635869,14.0,12.9,2267.44727720433,0.13712752254537527
572,T,Spain,2018,83.5,25230,16789.56610682627,19191.093260703303,22090.0,15318.960930194535,17496.912883684807,24420.0,16331.97813944536,18686.532577784226,12.2,13.5,2401.527153877032,0.1430368800835552
573,T,Spain,2019,84.0,25520,17277.23416620029,19644.645575059247,22500.0,15060.347689254162,17276.164500112158,23310.0,16870.513011778945,19204.0817534262,12.0,11.8,2367.411408858956,0.13702490723256838
574,T,Spain,2020,82.3,22610,17805.62340650471,19963.203348017865,23440.0,15303.21866949446,17569.21818014895,23230.0,16197.10893906797,18579.863229444087,10.6,12.9,2157.579941513155,0.12117407474342926
575,T,Spain,2021,83.3,24120,17459.130744261005,19764.331436536235,24100.0,16212.073540696329,18667.139743672025,23000.0,15602.617320171814,17915.059525804485,11.7,12.9,2305.20069227523,0.132034104448927
576,T,Spain,2022,83.2,25380,18430.367752168797,20847.987345486737,24750.0,16535.318622518214,18802.765899722544,22330.0,15475.22270335084,17702.542222131302,9.2,12.9,2417.6195933179406,0.13117587374421472
577,T,Spain,2023,84.0,25730,20170.17029939194,22784.812296028806,25230.0,16789.56610682627,19191.093260703303,22090.0,15318.960930194535,17496.912883684807,8.5,14.6,2614.6419966368667,0.12962914828317978
578,T,Finland,2015,81.6,38350,19835.10634570052,21802.6250660908,39260.0,17645.404893769,19285.813623881495,38330.0,14389.681256884753,16041.787999725131,12.4,3.3,1967.5187203902824,0.09919375707389459
579,T,Finland,2016,81.5,39230,20501.157781536105,22687.072215730455,40010.0,18374.41763067511,20179.777930024495,39720.0,14976.947572318562,16572.564377755436,12.5,4.1,2185.91443419435,0.10662395058307603
580,T,Finland,2017,81.7,40430,20296.804669829526,22488.63465577695,39210.0,18994.329849510836,20914.96785996452,41650.0,15651.341295505663,17228.900189086547,12.0,5.3,2191.8299859474246,0.10798891853186632
581,T,Finland,2018,81.8,40860,20543.2712476199,22829.579293167248,38650.0,19681.98395777815,21644.73315992258,41780.0,16934.316806986277,18820.27152400852,11.5,5.1,2286.3080455473464,0.1112923067601628
582,T,Finland,2019,82.1,41370,20968.444061880822,23332.746744008706,38300.0,19679.755651414136,21585.109083809948,38230.0,17647.64263953073,19512.797876600394,7.7,4.5,2364.3026821278836,0.11275527526746831
583,T,Finland,2020,82.0,40270,20785.032726175785,23270.259259482074,38350.0,19835.10634570052,21802.6250660908,39260.0,17645.404893769,19285.813623881495,7.7,4.5,2485.2265333062896,0.11956808372865832
584,T,Finland,2021,81.9,41270,20582.289977684246,22934.30347627571,39230.0,20501.157781536105,22687.072215730455,40010.0,18374.41763067511,20179.777930024495,8.4,3.5,2352.013498591463,0.11427365473625946
585,T,Finland,2022,81.2,41470,21390.00432113894,23711.864538660822,40430.0,20296.804669829526,22488.63465577695,39210.0,18994.329849510836,20914.96785996452,10.0,4.4,2321.860217521884,0.10854884284559385
586,T,Finland,2023,81.6,40920,22345.761021897935,24830.18729107752,40860.0,20543.2712476199,22829.579293167248,38650.0,19681.98395777815,21644.73315992258,9.1,6.3,2484.426269179585,0.11118109903461995
587,T,France,2015,82.4,33200,20511.59236564265,24137.14792571763,32200.0,18482.035011333035,21752.69989732463,31610.0,15129.54375193014,17173.773642949363,8.0,10.9,3625.5555600749794,0.17675641634473302
588,T,France,2016,82.7,33360,21294.19775699938,25104.510144705113,32830.0,18930.204645416237,22558.22055430268,32240.0,15476.9556595934,17517.340015517144,7.1,11.0,3810.3123877057333,0.17893664890255317
589,T,France,2017,82.7,33920,21109.15333452273,24518.557185518788,32740.0,19461.903450452144,23213.45539520484,32860.0,15650.346386984342,17563.01783471169,6.9,10.4,3409.403850996059,0.1615130553540576
590,T,France,2018,82.8,34320,20981.18708638386,24247.07579794471,32830.0,19883.220786695838,23636.978191173093,32810.0,18210.506925127847,21605.982541708516,6.4,10.7,3265.8887115608522,0.1556579567264005
591,T,France,2019,83.0,34880,21175.86413641437,24997.299900643302,32990.0,20284.446656554475,23802.663593997655,31720.0,18446.816539441377,21905.301452153355,6.0,11.1,3821.4357642289324,0.1804618569335042
592,T,France,2020,82.3,32170,20515.77617894278,23379.43343541016,33200.0,20511.59236564265,24137.14792571763,32200.0,18482.035011333035,21752.69989732463,8.2,10.3,2863.6572564673806,0.1395831788907219
593,T,France,2021,82.4,34230,20993.673869414568,23913.83919155518,33360.0,21294.19775699938,25104.510144705113,32830.0,18930.204645416237,22558.22055430268,9.3,9.2,2920.1653221406123,0.13909739382943193
594,T,France,2022,82.3,35030,21660.34663849846,24614.378890362044,33920.0,21109.15333452273,24518.557185518788,32740.0,19461.903450452144,23213.45539520484,8.1,11.1,2954.032251863584,0.13637973118182578
595,T,France,2023,83.0,35440,23091.35706845357,26080.035246142495,34320.0,20981.18708638386,24247.07579794471,32830.0,19883.220786695838,23636.978191173093,7.9,11.4,2988.6781776889256,0.12942843371349233
602,T,Croatia,2020,77.6,11970,11243.084890065995,12144.785940374233,10810.0,8420.325565641057,9337.546906737221,10670.0,7860.619130001211,8758.655551964874,7.2,9.9,901.7010503082383,0.08020050183068088
603,T,Croatia,2021,76.6,13580,11571.32992974747,12483.822249501525,11280.0,9174.54981457028,10058.808762454351,10690.0,7429.479483315286,8380.277188314318,7.7,8.7,912.4923197540556,0.0788580331987794
604,T,Croatia,2022,77.7,14580,12368.418841881832,13528.68978282792,11770.0,9605.944638991998,10513.00351333558,10490.0,7520.304682940507,8408.215089606554,6.1,8.8,1160.2709409460876,0.09380915667386588
605,T,Croatia,2023,78.6,14980,13459.38516808718,14754.60624736531,12230.0,10087.022503634249,10986.946060071294,10510.0,7609.403784628275,8587.856301616932,5.5,6.6,1295.2210792781298,0.09623181617160036
606,T,Hungary,2015,75.7,11520,8099.724294169111,9177.460685199816,10170.0,6888.3835591536035,7519.3949139253,10160.0,5712.144420095583,6474.093910647895,8.2,35.7,1077.736391030705,0.1330584044455135
607,T,Hungary,2016,76.2,11850,8503.266701139702,9549.017417092848,10400.0,7320.70916978249,8219.249502257839,10570.0,6296.420235364018,7442.425659891932,7.2,30.1,1045.7507159531451,0.12298223173606702
608,T,Hungary,2017,76.0,12380,8601.721169451774,9512.190550810843,10320.0,7748.793018305662,8617.505661983823,10630.0,6687.959112770286,7408.028444899692,5.9,24.1,910.4693813590693,0.10584734885298515
609,T,Hungary,2018,76.2,13100,8783.3611270425,9955.00759906217,10570.0,7408.033100546338,8371.358387884604,10750.0,6774.4763399335025,7433.1708715613795,5.5,18.7,1171.646472019669,0.1333938631320037
610,T,Hungary,2019,76.5,13780,9598.521425708053,10627.553077888046,11070.0,7740.6637708556045,8808.219356620342,10040.0,7015.6024417783865,7694.057467311958,4.9,18.9,1029.0316521799923,0.10720730897405731
611,T,Hungary,2020,75.5,13210,10042.176227953314,11094.555523617828,11520.0,8099.724294169111,9177.460685199816,10170.0,6888.3835591536035,7519.3949139253,4.6,17.3,1052.3792956645138,0.10479593982180078
612,T,Hungary,2021,74.1,14230,10252.062916130972,11243.628250556498,11850.0,8503.266701139702,9549.017417092848,10400.0,7320.70916978249,8219.249502257839,5.2,16.7,991.5653344255261,0.09671861580807906
613,T,Hungary,2022,76.0,14870,10389.36093579679,11628.574424873977,12380.0,8601.721169451774,9512.190550810843,10320.0,7748.793018305662,8617.505661983823,6.3,15.7,1239.2134890771868,0.11927716215994066
614,T,Hungary,2023,76.7,14770,11227.780221475434,12573.495056654396,13100.0,8783.3611270425,9955.00759906217,10570.0,7408.033100546338,8371.358387884604,4.9,16.4,1345.714835178962,0.1198558226678686
615,T,Ireland,2015,81.5,58040,18571.62844698401,20978.077803265907,42400.0,17647.40192728174,20689.35286985843,45600.0,15719.132559245048,18213.73076326209,18.3,17.4,2406.449356281897,0.12957664768878677
616,T,Ireland,2016,81.7,58050,19132.91143113702,21786.447050364583,42920.0,17744.95683012841,20126.41751253132,46650.0,17029.388828484945,19812.595012779468,16.7,14.2,2653.5356192275613,0.13868958881548893
617,T,Ireland,2017,82.2,62970,19225.578248483736,22403.147123690498,42580.0,17283.575008353102,20083.533046645272,47670.0,18609.265637149758,21724.0268773783,15.4,12.7,3177.5688752067617,0.16527819523230033
618,T,Ireland,2018,82.2,66760,20361.10500130352,23441.69138724236,43300.0,17492.326415527325,20602.945630590155,44560.0,19047.55262421128,21966.55487468602,11.5,10.6,3080.586385938841,0.15129760323624977
619,T,Ireland,2019,82.8,69040,20468.407649784498,23505.07256950151,47010.0,17499.298749710575,20178.229956463307,41890.0,18143.73293099793,20739.867846721743,12.2,11.1,3036.664919717012,0.14835863012279724
620,T,Ireland,2020,82.5,73000,20821.54086846872,23858.438582708684,58040.0,18571.62844698401,20978.077803265907,42400.0,17647.40192728174,20689.35286985843,12.0,10.6,3036.8977142399635,0.1458536490370372
621,T,Ireland,2021,82.3,83910,21510.621885853412,24134.73238579326,58050.0,19132.91143113702,21786.447050364583,42920.0,17744.95683012841,20126.41751253132,11.6,8.3,2624.1104999398485,0.1219913823907439
622,T,Ireland,2022,82.6,89250,22197.032231077515,24512.47923778647,62970.0,19225.578248483736,22403.147123690498,42580.0,17283.575008353102,20083.533046645272,9.4,9.5,2315.4470067089533,0.10431335966918827
623,T,Ireland,2023,82.9,82780,22986.620122183824,26179.76390478354,66760.0,20361.10500130352,23441.69138724236,43300.0,17492.326415527325,20602.945630590155,9.3,9.6,3193.1437825997164,0.138913148850365
624,T,Italy,2015,82.7,27620,16311.194996282878,18313.196824749448,28780.0,16226.569912213183,18275.197317968396,30110.0,14192.721142133794,16277.776442973818,12.7,19.2,2002.0018284665693,0.12273790049857175
625,T,Italy,2016,83.4,28010,17401.54541404123,19299.88962222291,28880.0,16623.71347581927,18810.78372426081,30530.0,14489.170107627013,16492.272324700894,13.3,15.5,1898.3442081816793,0.10909055276492362
626,T,Italy,2017,83.1,28510,17608.73465167315,19696.806056828395,27900.0,16466.751476240832,18701.864204248348,30790.0,15086.406025346992,17194.365422812294,12.3,11.0,2088.071405155246,0.11858157025251337
627,T,Italy,2018,83.4,28810,17786.857980375007,20157.320850714885,27340.0,16200.761191375983,18403.07361780403,30240.0,15910.023769727954,17883.526313872935,12.2,11.4,2370.4628703398776,0.13327046704681117
628,T,Italy,2019,83.6,29000,18084.171262771204,20427.587479848313,27330.0,16164.46785172632,18232.332667689305,28470.0,16094.801531184015,18323.735027094925,11.2,11.2,2343.4162170771087,0.12958383234853338
629,T,Italy,2020,82.3,26560,18598.177328961432,21006.46485666064,27620.0,16311.194996282878,18313.196824749448,28780.0,16226.569912213183,18275.197317968396,11.6,9.6,2408.287527699209,0.12949051324233685
630,T,Italy,2021,82.7,29080,18549.338454173776,21085.636734348755,28010.0,17401.54541404123,19299.88962222291,28880.0,16623.71347581927,18810.78372426081,12.0,9.6,2536.2982801749786,0.13673254636228213
631,T,Italy,2022,82.8,30550,19419.77809590616,22087.00646910775,28510.0,17608.73465167315,19696.806056828395,27900.0,16466.751476240832,18701.864204248348,11.0,8.0,2667.2283732015894,0.13734597584118954
632,T,Italy,2023,83.5,30780,20968.138870498038,23714.262617006043,28810.0,17786.857980375007,20157.320850714885,27340.0,16200.761191375983,18403.07361780403,9.8,8.6,2746.123746508005,0.13096649938596952
633,T,Lithuania,2015,74.6,12860,8636.6553486356,10525.556164618885,9810.0,6111.264489945317,7480.96158782068,8740.0,3996.5347542906075,4881.9282463072495,9.0,28.4,1888.9008159832847,0.2187074439970201
634,T,Lithuania,2016,74.9,13360,9912.209385456175,11827.71435796488,10670.0,6261.243269301085,7173.970596612231,9530.0,4743.063447264323,5662.4830021589305,10.1,29.0,1915.5049725087047,0.19324702475708952
635,T,Lithuania,2017,75.8,14150,10124.788537044198,12321.577801666219,11280.0,7010.458639698701,7988.64060666203,10720.0,5972.358967077974,6991.694711803572,9.3,26.8,2196.7892646220207,0.216971372447384
636,T,Lithuania,2018,76.0,14970,11012.722935086871,13200.739062211442,11850.0,7495.84210671468,8912.984161817372,11110.0,7012.431385389649,8297.524539655857,8.9,24.6,2188.0161271245706,0.19868075679571348
637,T,Lithuania,2019,76.5,15710,12007.192383143816,14301.762747236102,12400.0,8016.684771961978,9549.583020101745,9570.0,7426.5324005062575,8939.910212495097,7.4,20.8,2294.5703640922857,0.19109965851080196
638,T,Lithuania,2020,75.2,15720,12749.408135003057,15368.824270573918,12860.0,8636.6553486356,10525.556164618885,9810.0,6111.264489945317,7480.96158782068,7.1,17.5,2619.41613557086,0.20545394012286297
639,T,Lithuania,2021,74.2,16740,13875.415935229708,16944.573691664333,13360.0,9912.209385456175,11827.71435796488,10670.0,6261.243269301085,7173.970596612231,7.8,14.0,3069.1577564346244,0.2211939282225066
640,T,Lithuania,2022,75.8,17020,14345.010956990922,17623.24959934891,14150.0,10124.788537044198,12321.577801666219,11280.0,7010.458639698701,7988.64060666203,8.0,13.3,3278.2386423579883,0.22852813791406454
641,T,Lithuania,2023,77.6,16840,14648.218674387446,17628.267589846233,14970.0,11012.722935086871,13200.739062211442,11850.0,7495.84210671468,8912.984161817372,8.3,15.7,2980.0489154587867,0.2034410450650516
642,T,Luxembourg,2015,82.4,95090,33745.6737246143,36950.10883376562,95920.0,30452.53878025451,32797.74475427104,91120.0,30492.191449630925,33477.144329100505,7.3,2.9,3204.4351091513163,0.09495839778756533
643,T,Luxembourg,2016,82.7,97300,32430.71593491746,36395.833928178195,94700.0,30480.580682176496,32852.918477371815,95130.0,29229.620897231147,32211.457575860546,8.3,3.1,3965.117993260734,0.12226427567057117
644,T,Luxembourg,2017,82.1,96460,33893.631932878416,36916.55923669615,94080.0,31612.343891850127,34215.899829377435,101170.0,29813.95251392339,32776.896059283026,8.3,2.3,3022.9273038177344,0.08918865082987323
645,T,Luxembourg,2018,82.3,96110,32413.654882418305,36306.172626133186,94600.0,32549.27663153928,36859.248469065016,99110.0,29785.52248850952,33004.03001161675,10.4,2.8,3892.5177437148814,0.12008882546060076
646,T,Luxembourg,2019,82.7,96730,32829.453661745785,36633.710549654854,94820.0,33132.27159689013,36041.5848190652,94170.0,30124.705636109033,33413.43226222318,8.9,2.1,3804.2568879090686,0.1158793846253355
647,T,Luxembourg,2020,82.2,94770,31658.283287486858,35641.755406050215,95090.0,33745.6737246143,36950.10883376562,95920.0,30452.53878025451,32797.74475427104,8.9,2.5,3983.472118563357,0.1258271676448688
648,T,Luxembourg,2021,82.7,99760,36049.28408786222,39377.98132693335,97300.0,32430.71593491746,36395.833928178195,94700.0,30480.580682176496,32852.918477371815,6.9,2.2,3328.6972390711308,0.09233740206762946
649,T,Luxembourg,2022,83.0,96540,35423.47966369647,39000.020192584074,96460.0,33893.631932878416,36916.55923669615,94080.0,31612.343891850127,34215.899829377435,5.1,2.5,3576.5405288876063,0.10096525137684319
650,T,Luxembourg,2023,83.4,94080,39586.95916862412,43169.7397489901,96110.0,32413.654882418305,36306.172626133186,94600.0,32549.27663153928,36859.248469065016,6.0,4.1,3582.7805803659794,0.09050406132748949
651,T,Latvia,2015,74.8,12010,8601.387698000919,10133.616035764546,9470.0,6184.864215118036,7392.034571835118,9110.0,4052.4614627434767,4918.652613976091,7.4,27.3,1532.2283377636268,0.1781373415035969
652,T,Latvia,2016,74.9,12430,9515.239856606682,11177.960465560855,9940.0,6306.766441843037,7466.985306129786,10370.0,4541.4544282074385,5809.180371497649,7.0,23.5,1662.7206089541723,0.17474290023279881
653,T,Latvia,2017,74.9,12970,9629.510625078574,11192.83348790091,10790.0,6371.517266700558,7686.0916388944515,11540.0,5750.388430144568,6952.949169088794,7.4,24.2,1563.322862822337,0.162347072835758
654,T,Latvia,2018,75.1,13630,10282.522422361468,12155.46321868432,11130.0,6890.750296417749,8265.396705994597,11270.0,7300.665860895107,9009.896772280043,7.6,19.9,1872.9407963228514,0.18214799048235042
655,T,Latvia,2019,75.7,13820,11227.88537595177,13295.348707154924,11470.0,7610.162967375946,9227.903626886551,9620.0,7305.900075931615,8941.395715648747,7.8,15.1,2067.4633312031547,0.18413648358321427
656,T,Latvia,2020,75.5,13430,11379.356309910783,13320.73868555564,12010.0,8601.387698000919,10133.616035764546,9470.0,6184.864215118036,7392.034571835118,7.5,14.2,1941.3823756448564,0.17060564084402743
657,T,Latvia,2021,73.1,14480,12077.249412511908,14570.942203874245,12430.0,9515.239856606682,11177.960465560855,9940.0,6306.766441843037,7466.985306129786,6.7,10.7,2493.6927913623367,0.20647853713933376
658,T,Latvia,2022,74.5,14730,12994.063491066245,15323.742566943674,12970.0,9629.510625078574,11192.83348790091,10790.0,6371.517266700558,7686.0916388944515,7.4,14.1,2329.6790758774296,0.1792879554174215
659,T,Latvia,2023,75.6,15190,13431.171295222653,15572.907531669205,13630.0,10282.522422361468,12155.46321868432,11130.0,6890.750296417749,8265.396705994597,7.0,13.7,2141.7362364465516,0.15946012372043442
660,T,Malta,2015,81.9,23000,17171.307420918096,19093.692552455,18700.0,13878.933101071125,15582.460700264859,16330.0,12411.928764429862,13685.973202977046,8.8,15.4,1922.385131536903,0.11195333496825363
661,T,Malta,2016,82.4,23400,17771.9643707558,19951.289171158365,18800.0,14613.827640755231,16097.751981629528,16650.0,12743.022125844464,14018.714210821052,6.3,10.5,2179.3248004025663,0.12262711959904098
662,T,Malta,2017,82.3,25710,18373.851154523003,20495.32721712538,19420.0,14832.517466169133,16401.529146810233,17430.0,12901.91440420205,14019.038015317266,5.8,7.7,2121.476062602378,0.1154616985171421
663,T,Malta,2018,82.3,26600,18400.412373906536,20547.108561397676,20370.0,15742.411705056578,17499.622188822243,18080.0,13848.899723035393,15184.002305116834,4.6,8.9,2146.6961874911394,0.11666565639231817
664,T,Malta,2019,82.7,26570,19159.207192138336,21205.503466104896,21490.0,15943.956181743168,17844.40101751692,17690.0,14256.766866387232,15812.3646462869,4.8,9.8,2046.29627396656,0.10680485123654927
665,T,Malta,2020,82.1,25150,19235.97781010463,22205.994393778325,23000.0,17171.307420918096,19093.692552455,18700.0,13878.933101071125,15582.460700264859,5.5,9.5,2970.016583673696,0.15439904396820167
666,T,Malta,2021,82.3,28330,19538.75970369048,22413.535334017582,23400.0,17771.9643707558,19951.289171158365,18800.0,14613.827640755231,16097.751981629528,4.9,9.6,2874.7756303271017,0.14713194050818457
667,T,Malta,2022,82.3,28780,21182.805800709226,24575.540201271655,25710.0,18373.851154523003,20495.32721712538,19420.0,14832.517466169133,16401.529146810233,3.7,10.0,3392.734400562429,0.1601645425295282
668,T,Malta,2023,83.4,29530,22970.761890971506,26000.681285393886,26600.0,18400.412373906536,20547.108561397676,20370.0,15742.411705056578,17499.622188822243,3.1,8.8,3029.9193944223807,0.13190330424404725
669,T,Netherlands,2015,81.6,41270,19771.030742536055,22125.164288820393,40250.0,19456.03928802046,21601.30821826665,38220.0,16754.179494368334,18535.212788013374,9.6,6.9,2354.133546284338,0.11906984400259804
670,T,Netherlands,2016,81.7,42050,21670.967121760466,24047.688623764647,40770.0,19411.635176180713,21476.717336677935,39510.0,17187.575276790525,19189.297739427308,7.9,6.2,2376.7215020041804,0.10967307036415755
671,T,Netherlands,2017,81.8,42970,21607.361367784404,23860.069459519505,40230.0,19555.674914695566,21645.660607232097,40960.0,18045.091690755475,20600.10122149709,9.3,6.1,2252.7080917351013,0.10425651024163399
672,T,Netherlands,2018,81.9,43680,21941.33877931485,24345.92888033812,40100.0,19676.148004845178,21850.76002184776,41660.0,19694.406723324802,22363.95977683203,8.0,6.2,2404.59010102327,0.109591767631344
673,T,Netherlands,2019,82.2,44390,22356.856791449853,24700.549553497014,40600.0,19426.725564275246,21473.51647306376,39930.0,19878.17848229512,22480.57638223104,7.7,6.3,2343.6927620471615,0.10483104954822998
674,T,Netherlands,2020,81.4,42440,22611.58620769042,25422.54183588773,41270.0,19771.030742536055,22125.164288820393,40250.0,19456.03928802046,21601.30821826665,7.2,5.1,2810.955628197309,0.12431483587123472
675,T,Netherlands,2021,81.4,44870,24595.520996588657,26524.258600766585,42050.0,21670.967121760466,24047.688623764647,40770.0,19411.635176180713,21476.717336677935,7.3,4.5,1928.737604177928,0.07841824551898859
676,T,Netherlands,2022,81.7,46670,25473.598833757635,27406.024149139976,42970.0,21607.361367784404,23860.069459519505,40230.0,19555.674914695566,21645.660607232097,7.2,5.1,1932.425315382341,0.07585992572127223
677,T,Netherlands,2023,81.9,46240,25962.07974302956,28514.746666747105,43680.0,21941.33877931485,24345.92888033812,40100.0,19676.148004845178,21850.76002184776,7.2,5.6,2552.6669237175447,0.0983228982032111
678,T,Poland,2015,77.5,11390,10127.31295869068,11590.96966444709,9740.0,7733.095299212088,8947.72306185411,7750.0,4880.7730412228375,5868.590301987653,7.7,16.0,1463.6567057564098,0.14452567149121065
679,T,Poland,2016,78.0,11740,10987.228476102655,12399.196793704974,10250.0,8475.980388275795,9800.599373497918,8230.0,5211.184778189858,6216.149577513429,7.5,12.2,1411.968317602319,0.12850996233248138
680,T,Poland,2017,77.8,12340,11213.31477413864,12733.608488305179,10400.0,8839.546515781456,10223.687149354204,8790.0,5754.043735906159,6802.614513935547,6.8,11.9,1520.2937141665388,0.13557933089266386
681,T,Poland,2018,77.7,13120,11555.868311170168,12860.865097366883,10480.0,9392.274181068218,10816.142619551985,9180.0,6867.3210868259375,8134.005656226619,6.6,10.2,1304.9967861967143,0.11292935771302226
682,T,Poland,2019,78.0,13720,12370.40453319969,13934.65852715302,10900.0,9691.85331063551,11171.853281284873,9410.0,7523.394854604203,8799.15342788044,5.7,8.7,1564.2539939533308,0.12645132095358613
683,T,Poland,2020,76.4,13720,13364.104927248563,14797.497988865738,11390.0,10127.31295869068,11590.96966444709,9740.0,7733.095299212088,8947.72306185411,4.9,6.6,1433.3930616171747,0.10725694458553502
684,T,Poland,2021,75.4,14750,13947.361634638082,15318.310015370502,11740.0,10987.228476102655,12399.196793704974,10250.0,8475.980388275795,9800.599373497918,4.6,6.8,1370.9483807324195,0.09829446003089845
685,T,Poland,2022,77.2,15190,15164.245236900764,16674.624109443197,12340.0,11213.31477413864,12733.608488305179,10400.0,8839.546515781456,10223.687149354204,4.0,6.7,1510.3788725424329,0.09960132198779455
686,T,Poland,2023,78.4,15290,16731.091370523594,18553.7704119719,13120.0,11555.868311170168,12860.865097366883,10480.0,9392.274181068218,10816.142619551985,4.2,6.9,1822.679041448304,0.10893963825094237
687,T,Portugal,2015,81.3,17280,10449.55858481769,12467.853148151646,17750.0,9985.659912147705,12079.78382055424,17350.0,8473.70497679988,10990.652580701491,10.8,21.3,2018.294563333955,0.19314639436218514
688,T,Portugal,2016,81.3,17670,10944.34686384256,13265.304408090917,17450.0,9917.973400309305,12256.978154614155,17600.0,8761.360120447704,11391.22033226703,9.4,18.2,2320.9575442483565,0.2120690775907543
689,T,Portugal,2017,81.6,18280,10926.619612091008,13164.663196838177,16810.0,10014.648942044696,12370.32832980405,18010.0,9139.81038183334,11967.918714565776,8.2,16.8,2238.043584747169,0.20482488310205563
690,T,Portugal,2018,81.5,18830,10871.7223948507,12934.536639824017,16740.0,10149.312409498201,12362.909987865449,18040.0,9837.233580679687,12237.054802601806,7.4,14.5,2062.814244973317,0.1897412544262859
691,T,Portugal,2019,81.9,19310,11707.37406695549,13797.893153093628,16950.0,10230.08616102833,12327.832578712882,17460.0,9596.564332023552,12128.027412360618,6.4,13.2,2090.519086138138,0.17856430265081458
692,T,Portugal,2020,81.5,17680,12436.611504585455,14621.509998854513,17280.0,10449.55858481769,12467.853148151646,17750.0,9985.659912147705,12079.78382055424,5.3,13.0,2184.8984942690586,0.17568278091371375
693,T,Portugal,2021,81.5,18620,12462.87623389178,14775.45505008736,17670.0,10944.34686384256,13265.304408090917,17450.0,9917.973400309305,12256.978154614155,5.6,13.9,2312.578816195579,0.18555739243455763
694,T,Portugal,2022,81.8,19800,12416.764785518379,14906.753448580615,18280.0,10926.619612091008,13164.663196838177,16810.0,10014.648942044696,12370.32832980405,5.6,11.8,2489.988663062237,0.2005344150487815
