STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2011,,1595173,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2012,,1582153,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2013,,1560006,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2014,,1531002,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2015,,1498345,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2016,,1467263,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2017,,1446824,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2018,,1425820,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2019,,1406939,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2020,,1392316,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2021,,1374057,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2022,,1357823,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2023,,1361472,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,PT,Portugal,2024,,1363768,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2003,,3804686,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2004,,3772063,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2005,,3735907.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2006,,3588787.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2007,,3568304.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2008,,3372162.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2009,,3221916.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2010,,3206067.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2011,,3197519,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2012,,3184249,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2013,,3139609,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2014,,3094609,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2015,,3081084,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2016,,3066712,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2017,,3059268,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2018,,3058880,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2019,,3042242,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2020,,3031378,,e,estimated,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2021,,3026943,,e,estimated,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2022,,3089023,,e,estimated,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2023,,3071378,,e,estimated,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RO,Romania,2024,,3033139,,e,estimated,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2003,,1199594,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2004,,1186645,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2005,,1179547.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2006,,1165427.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2007,,1150460.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2008,,1135060.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2009,,1120741.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2010,,1109261.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2011,,1047776,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2012,,1036791,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2013,,1030952,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2014,,1024910,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2015,,1023354,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2016,,1020693,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2017,,1012481,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2018,,1004991,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2019,,996204,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2020,,988983,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2021,,980332,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2022,,973914,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2023,,958386,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,RS,Serbia,2024,,953693,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2003,,1611925,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2004,,1598990,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2005,,1583581.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2006,,1560776.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2007,,1549587.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2008,,1541733.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2009,,1542402.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2010,,1549442.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2011,,1564959,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2012,,1584270,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2013,,1611859,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2014,,1646101,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2015,,1682033,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2016,,1717143,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2017,,1760994,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2018,,1794677,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2019,,1819729,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2020,,1834821,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2021,,1837798,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2022,,1839103,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2023,,1829093,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SE,Sweden,2024,,1803581,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2003,,299119,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2004,,291510,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2005,,286678.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2006,,283221.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2007,,281079.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2008,,280397.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2009,,284054.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2010,,287275.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2011,,290853,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2012,,294149,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2013,,298095,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2014,,301053,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2015,,304310,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2016,,306390,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2017,,308594,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2018,,310677,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2019,,313706,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2020,,315802,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2021,,317731,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2022,,317938,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2023,,317531,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SI,Slovenia,2024,,312845,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2003,,974956,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2004,,944729,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2005,,919718.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2006,,895778.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2007,,872983.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2008,,854321.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2009,,839843.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2010,,835211.0,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2011,,831556,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2012,,832572,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2013,,830576,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2014,,829925,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2015,,830181,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2016,,832043,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2017,,840228,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2018,,849701,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2019,,858042,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2020,,863720,,,,,
dataflow,ESTAT:DEMO_PJANBROAD(1.0),Population on 1 January by broad age group and sex,A,Annual,NR,Number,Y_LT15,Less than 15 years,T,Total,SK,Slovakia,2021,,868294,,,,,
